meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
FINA Swimming World Cup 2013,22.41,20/10/2013,Men 50 Butterfly SCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,141,150,920,Doha,QAT
European Short Course Swimming Championships 2019,22.42,07/12/2019,Men 50 Butterfly SCM Male,FRA,France,"MANAUDOU, Florent",M,12/11/1990,,,151,151,913,Glasgow,GBR
FINA Swimming World Cup 2018,22.42,30/09/2018,Men 50 Butterfly SCM Male,RUS,Russian Federation,"MOROZOV, Vladimir",M,16/06/1992,,,151,152,919,Eindhoven,NED
European Short Course Swimming Championships 2017,22.42,16/12/2017,Men 50 Butterfly SCM Male,RUS,Russian Federation,"POPKOV, Aleksandr",M,27/12/1994,,,151,153,919,Copenhagen,DEN
FINA/Arena Swimming World Cup 2009,22.42,14/11/2009,Men 50 Butterfly SCM Male,BRA,Brazil,"SANTOS, Nicholas",M,14/02/1980,,,151,154,1010,Berlin,GER
2020 Japan National Swimming Championships,22.43,17/10/2020,Men 50 Butterfly SCM Male,JPN,Japan,"TANAKA, Yuuya",M,08/08/1998,,,155,155,911,Tokyo,JPN
European Short Course Swimming Championships 2019,22.43,07/12/2019,Men 50 Butterfly SCM Male,FRA,France,"MANAUDOU, Florent",M,12/11/1990,,,155,156,911,Glasgow,GBR
European Short Course Swimming Championships 2019,22.43,07/12/2019,Men 50 Butterfly SCM Male,RUS,Russian Federation,"KOSTIN, Oleg",M,06/05/1992,,,155,157,911,Glasgow,GBR
European Short Course Swimming Championships 2017,22.43,16/12/2017,Men 50 Butterfly SCM Male,UKR,Ukraine,"GOVOROV, Andrii",M,10/04/1992,,,155,158,918,Copenhagen,DEN
2014 Trofeu Jose Finkel,22.43,01/09/2014,Men 50 Butterfly SCM Male,BRA,Brazil,"SANTOS, Nicholas",M,14/02/1980,,,155,159,918,Guaratingueta,BRA
10th FINA World Swimming Championships (25m) 2010,22.43,18/12/2010,Men 50 Butterfly SCM Male,UKR,Ukraine,"GOVOROV, Andrii",M,10/04/1992,,,155,160,918,Dubai,UAE
ISL 2020 Season - Match 9,22.44,10/11/2020,Men 50 Butterfly SCM Male,BRA,Brazil,"SANTOS, Nicholas",M,14/02/1980,,,161,161,910,Budapest,HUN
14th FINA World Swimming Championships (25m) 2018,22.44,14/12/2018,Men 50 Butterfly SCM Male,GER,Germany,"KUSCH, Marius",M,05/05/1993,,,161,162,916,Hangzhou,CHN
European Short Course Swimming Championships 2017,22.44,16/12/2017,Men 50 Butterfly SCM Male,GBR,Great Britain,"PROUD, Benjamin",M,21/09/1994,,,161,163,916,Copenhagen,DEN
European Short Course Swimming Championships 2017,22.44,16/12/2017,Men 50 Butterfly SCM Male,SRB,Serbia,"SABO, Sebastian",M,11/03/1996,,,161,164,916,Copenhagen,DEN
FINA/airweave Swimming World Cup 2016,22.44,21/10/2016,Men 50 Butterfly SCM Male,RSA,South Africa,"SCHOEMAN, Roland",M,03/07/1980,,,161,165,916,Singapore,SGP
10th FINA World Swimming Championships (25m) 2010,22.44,18/12/2010,Men 50 Butterfly SCM Male,GER,Germany,"DEIBLER, Steffen",M,10/07/1987,,,161,166,916,Dubai,UAE
FINA/Arena Swimming World Cup 2009,22.44,10/11/2009,Men 50 Butterfly SCM Male,BRA,Brazil,"ALMEIDA, Kaio Marcio",M,19/10/1984,,,161,167,1008,Stockholm,SWE
FINA/airweave Swimming World Cup 2017,22.45,04/10/2017,Men 50 Butterfly SCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,168,168,915,Doha,QAT
FINA/airweave Swimming World Cup 2016,22.45,30/08/2016,Men 50 Butterfly SCM Male,UKR,Ukraine,"GOVOROV, Andrii",M,10/04/1992,,,168,169,915,Berlin,GER
European Short Course Swimming Championships 2013,22.45,15/12/2013,Men 50 Butterfly SCM Male,BLR,Belarus,"TSURKIN, Yauhen",M,09/12/1990,,,168,170,915,Herning,DEN
10th FINA World Swimming Championships (25m) 2010,22.45,18/12/2010,Men 50 Butterfly SCM Male,BRA,Brazil,"SANTOS, Nicholas",M,14/02/1980,,,168,171,915,Dubai,UAE
ISL 2020 Season - Match 1,22.46,17/10/2020,Men 50 Butterfly SCM Male,USA,United States of America,"DRESSEL, Caeleb",M,16/08/1996,,,172,172,908,Budapest,HUN
European Short Course Swimming Championships 2017,22.46,16/12/2017,Men 50 Butterfly SCM Male,SRB,Serbia,"SABO, Sebastian",M,11/03/1996,,,172,173,914,Copenhagen,DEN
2014 Trofeu Jose Finkel,22.46,01/09/2014,Men 50 Butterfly SCM Male,BRA,Brazil,"CIELO FILHO, Cesar",M,10/01/1987,,,172,174,914,Guaratingueta,BRA
FINA Swimming World Cup 2013,22.46,09/11/2013,Men 50 Butterfly SCM Male,RSA,South Africa,"SCHOEMAN, Roland",M,03/07/1980,,,172,175,914,Tokyo,JPN
11th FINA World Swimming Championships (25m) 2012,22.46,15/12/2012,Men 50 Butterfly SCM Male,USA,United States of America,"SHIELDS, Tom",M,11/07/1991,,,172,176,914,Istanbul,TUR
ISL 2020 Season - Match 5,22.47,31/10/2020,Men 50 Butterfly SCM Male,USA,United States of America,"SHIELDS, Tom",M,11/07/1991,,,177,177,906,Budapest,HUN
European Short Course Swimming Championships 2019,22.47,07/12/2019,Men 50 Butterfly SCM Male,HUN,Hungary,"SZABO, Szebasztian",M,11/03/1996,,,177,178,906,Glasgow,GBR
ISL 2019 Season,22.47,20/10/2019,Men 50 Butterfly SCM Male,HUN,Hungary,"SZABO, Szebasztian",M,11/03/1996,,,177,179,906,Lewisville,USA
13th FINA World Swimming Championships (25m) 2016,22.47,10/12/2016,Men 50 Butterfly SCM Male,AUS,Australia,"MORGAN, David",M,01/01/1994,,,177,180,913,Windsor,CAN
12th FINA World Swimming Championships (25m) 2014,22.47,05/12/2014,Men 50 Butterfly SCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,177,181,913,Doha,QAT
European Short Course Swimming Championships 2009,22.47,13/12/2009,Men 50 Butterfly SCM Male,SLO,Slovenia,"GODEC, Jernej",M,16/01/1986,,,177,182,1004,Istanbul,TUR
European Short Course Swimming Championships 2009,22.47,13/12/2009,Men 50 Butterfly SCM Male,RUS,Russian Federation,"KOROTYSHKIN, Evgenii",M,30/04/1983,,,177,183,1004,Istanbul,TUR
ISL 2019 Season - Grand Final,22.48,21/12/2019,Men 50 Butterfly SCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,184,184,905,Las Vegas,USA
12th FINA World Swimming Championships (25m) 2014,22.48,05/12/2014,Men 50 Butterfly SCM Male,BRA,Brazil,"SANTOS, Nicholas",M,14/02/1980,,,184,185,911,Doha,QAT
European Short Course Swimming Championships 2008,22.48,14/12/2008,Men 50 Butterfly SCM Male,ESP,Spain,"MUNOZ, Rafael",M,03/03/1988,,,184,186,1041,Rijeka,CRO
European Short Course Swimming Championships 2019,22.49,07/12/2019,Men 50 Butterfly SCM Male,TUR,Turkey,"GURES, Umitcan",M,24/06/1999,,,187,187,904,Glasgow,GBR
Japan Selection Trial Competition for 2018 ,22.49,27/10/2018,Men 50 Butterfly SCM Male,JPN,Japan,"KAWAMOTO, Takeshi",M,19/02/1995,,,187,188,910,Tokyo,JPN
FINA/airweave Swimming World Cup 2017,22.49,14/11/2017,Men 50 Butterfly SCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,187,189,910,Tokyo,JPN
FINA/airweave Swimming World Cup 2017,22.49,06/08/2017,Men 50 Butterfly SCM Male,BLR,Belarus,"TSURKIN, Yauhen",M,09/12/1990,,,187,190,910,Berlin,GER
12th FINA World Swimming Championships (25m) 2014,22.49,06/12/2014,Men 50 Butterfly SCM Male,UKR,Ukraine,"GOVOROV, Andrii",M,10/04/1992,,,187,191,910,Doha,QAT
FINA/Arena Swimming World Cup 2010,22.49,06/11/2010,Men 50 Butterfly SCM Male,RSA,South Africa,"SCHOEMAN, Roland",M,03/07/1980,,,187,192,910,Stockholm,SWE
FINA/Arena Swimming World Cup 2010,22.49,11/09/2010,Men 50 Butterfly SCM Male,GER,Germany,"DEIBLER, Steffen",M,10/07/1987,,,187,193,910,Rio de Janeiro,BRA
Northern Tokyo Block Club Meet,22.49,20/12/2009,Men 50 Butterfly SCM Male,JPN,Japan,"KISHIDA, Masayuki",M,24/11/1985,,,187,194,1001,Tokyo,JPN
ISL 2020 Season - Semifinal 1,22.50,15/11/2020,Men 50 Butterfly SCM Male,JPN,Japan,"KAWAMOTO, Takeshi",M,19/02/1995,,,195,195,903,Budapest,HUN
14th FINA World Swimming Championships (25m) 2018,22.50,15/12/2018,Men 50 Butterfly SCM Male,JPN,Japan,"KAWAMOTO, Takeshi",M,19/02/1995,,,195,196,909,Hangzhou,CHN
European Short Course Swimming Championships 2017,22.50,16/12/2017,Men 50 Butterfly SCM Male,UKR,Ukraine,"GOVOROV, Andrii",M,10/04/1992,,,195,197,909,Copenhagen,DEN
Russian National SC Swimming Championships,22.50,21/11/2017,Men 50 Butterfly SCM Male,RUS,Russian Federation,"POPKOV, Aleksandr",M,27/12/1994,,,195,198,909,Kazan,RUS
European Short Course Swimming Championships 2013,22.50,15/12/2013,Men 50 Butterfly SCM Male,UKR,Ukraine,"GOVOROV, Andrii",M,10/04/1992,,,195,199,909,Herning,DEN
European Short Course Swimming Championships 2009,22.50,13/12/2009,Men 50 Butterfly SCM Male,SLO,Slovenia,"GODEC, Jernej",M,16/01/1986,,,195,200,1000,Istanbul,TUR
